ID,TYPE,USER,GENDER,AGE,name
93,1,93,NONE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000093_1_000093_NONE_25.jpg
93,2,93,NONE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000093_2_000093_NONE_25.jpg
93,3,93,NONE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000093_3_000093_NONE_25.jpg
93,4,93,NONE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000093_4_000093_NONE_25.jpg
94,1,94,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000094_1_000094_MALE_23.jpg
94,2,94,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000094_2_000094_MALE_23.jpg
94,4,94,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000094_4_000094_MALE_23.jpg
95,3,95,NONE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000095_3_000095_NONE_26.jpg
95,4,95,NONE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000095_4_000095_NONE_26.jpg
96,1,96,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000096_1_000096_MALE_23.jpg
96,2,96,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000096_2_000096_MALE_23.jpg
96,3,96,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000096_3_000096_MALE_23.jpg
96,4,96,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000096_4_000096_MALE_23.jpg
97,1,97,NONE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000097_1_000097_NONE_30.jpg
97,2,97,NONE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000097_2_000097_NONE_30.jpg
98,2,98,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000098_2_000098_MALE_26.jpg
98,3,98,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000098_3_000098_MALE_26.jpg
99,1,99,MALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000099_1_000099_MALE_35.jpg
99,3,99,MALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000099_3_000099_MALE_35.jpg
99,4,99,MALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000099_4_000099_MALE_35.jpg
100,2,100,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000100_2_000100_NONE_20.jpg
101,1,101,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000101_1_000101_MALE_24.jpg
101,4,101,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000101_4_000101_MALE_24.jpg
102,1,102,FEMALE,42,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000102_1_000102_FEMALE_42.jpg
102,4,102,FEMALE,42,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000102_4_000102_FEMALE_42.jpg
103,3,103,MALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000103_3_000103_MALE_30.jpg
103,4,103,MALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000103_4_000103_MALE_30.jpg
104,1,104,FEMALE,43,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000104_1_000104_FEMALE_43.jpg
104,2,104,FEMALE,43,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000104_2_000104_FEMALE_43.jpg
104,3,104,FEMALE,43,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000104_3_000104_FEMALE_43.jpg
105,1,105,MALE,39,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000105_1_000105_MALE_39.jpg
105,2,105,MALE,39,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000105_2_000105_MALE_39.jpg
105,3,105,MALE,39,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000105_3_000105_MALE_39.jpg
106,2,106,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000106_2_000106_NONE_18.jpg
106,3,106,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000106_3_000106_NONE_18.jpg
106,4,106,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000106_4_000106_NONE_18.jpg
107,1,107,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000107_1_000107_MALE_23.jpg
107,2,107,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000107_2_000107_MALE_23.jpg
107,3,107,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000107_3_000107_MALE_23.jpg
108,1,108,MALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000108_1_000108_MALE_34.jpg
108,2,108,MALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000108_2_000108_MALE_34.jpg
108,4,108,MALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000108_4_000108_MALE_34.jpg
109,1,109,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000109_1_000109_FEMALE_25.jpg
109,2,109,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000109_2_000109_FEMALE_25.jpg
109,4,109,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000109_4_000109_FEMALE_25.jpg
110,3,110,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000110_3_000110_MALE_25.jpg
110,4,110,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000110_4_000110_MALE_25.jpg
111,1,111,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000111_1_000111_NONE_20.jpg
111,2,111,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000111_2_000111_NONE_20.jpg
111,3,111,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000111_3_000111_NONE_20.jpg
111,4,111,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000111_4_000111_NONE_20.jpg
112,2,112,NONE,43,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000112_2_000112_NONE_43.jpg
112,3,112,NONE,43,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000112_3_000112_NONE_43.jpg
112,4,112,NONE,43,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000112_4_000112_NONE_43.jpg
113,1,113,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000113_1_000113_MALE_21.jpg
113,2,113,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000113_2_000113_MALE_21.jpg
113,3,113,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000113_3_000113_MALE_21.jpg
113,4,113,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000113_4_000113_MALE_21.jpg
114,1,114,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000114_1_000114_MALE_19.jpg
114,2,114,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000114_2_000114_MALE_19.jpg
115,1,115,FEMALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000115_1_000115_FEMALE_19.jpg
115,3,115,FEMALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000115_3_000115_FEMALE_19.jpg
115,4,115,FEMALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000115_4_000115_FEMALE_19.jpg
116,1,116,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000116_1_000116_MALE_26.jpg
116,2,116,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000116_2_000116_MALE_26.jpg
116,3,116,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000116_3_000116_MALE_26.jpg
117,1,117,FEMALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000117_1_000117_FEMALE_24.jpg
117,4,117,FEMALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000117_4_000117_FEMALE_24.jpg
118,1,118,NONE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000118_1_000118_NONE_27.jpg
118,2,118,NONE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000118_2_000118_NONE_27.jpg
118,3,118,NONE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000118_3_000118_NONE_27.jpg
119,1,119,MALE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000119_1_000119_MALE_18.jpg
119,2,119,MALE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000119_2_000119_MALE_18.jpg
119,3,119,MALE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000119_3_000119_MALE_18.jpg
120,1,120,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000120_1_000120_MALE_21.jpg
120,4,120,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000120_4_000120_MALE_21.jpg
121,1,121,MALE,29,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000121_1_000121_MALE_29.jpg
121,2,121,MALE,29,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000121_2_000121_MALE_29.jpg
121,3,121,MALE,29,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000121_3_000121_MALE_29.jpg
121,4,121,MALE,29,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000121_4_000121_MALE_29.jpg
122,2,122,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000122_2_000122_NONE_20.jpg
122,3,122,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000122_3_000122_NONE_20.jpg
122,4,122,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000122_4_000122_NONE_20.jpg
123,2,123,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000123_2_000123_NONE_19.jpg
123,3,123,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000123_3_000123_NONE_19.jpg
123,4,123,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000123_4_000123_NONE_19.jpg
124,1,124,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000124_1_000124_NONE_22.jpg
124,2,124,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000124_2_000124_NONE_22.jpg
124,4,124,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000124_4_000124_NONE_22.jpg
125,1,125,MALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000125_1_000125_MALE_30.jpg
125,3,125,MALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000125_3_000125_MALE_30.jpg
125,4,125,MALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000125_4_000125_MALE_30.jpg
126,1,126,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000126_1_000126_MALE_28.jpg
126,3,126,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000126_3_000126_MALE_28.jpg
126,4,126,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000126_4_000126_MALE_28.jpg
127,1,127,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000127_1_000127_MALE_19.jpg
127,4,127,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000127_4_000127_MALE_19.jpg
128,1,128,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000128_1_000128_MALE_24.jpg
128,2,128,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000128_2_000128_MALE_24.jpg
128,3,128,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000128_3_000128_MALE_24.jpg
129,1,129,NONE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000129_1_000129_NONE_27.jpg
129,2,129,NONE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000129_2_000129_NONE_27.jpg
129,4,129,NONE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000129_4_000129_NONE_27.jpg
130,1,130,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000130_1_000130_MALE_23.jpg
130,2,130,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000130_2_000130_MALE_23.jpg
131,1,131,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000131_1_000131_MALE_25.jpg
131,2,131,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000131_2_000131_MALE_25.jpg
132,2,132,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000132_2_000132_MALE_28.jpg
132,3,132,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000132_3_000132_MALE_28.jpg
133,1,133,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000133_1_000133_NONE_18.jpg
133,2,133,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000133_2_000133_NONE_18.jpg
133,3,133,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000133_3_000133_NONE_18.jpg
134,1,134,FEMALE,44,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000134_1_000134_FEMALE_44.jpg
134,2,134,FEMALE,44,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000134_2_000134_FEMALE_44.jpg
134,3,134,FEMALE,44,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000134_3_000134_FEMALE_44.jpg
134,4,134,FEMALE,44,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000134_4_000134_FEMALE_44.jpg
135,1,135,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000135_1_000135_MALE_28.jpg
135,2,135,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000135_2_000135_MALE_28.jpg
135,3,135,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000135_3_000135_MALE_28.jpg
135,4,135,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000135_4_000135_MALE_28.jpg
136,3,136,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000136_3_000136_MALE_23.jpg
137,2,137,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000137_2_000137_MALE_25.jpg
137,3,137,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000137_3_000137_MALE_25.jpg
138,2,138,FEMALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000138_2_000138_FEMALE_24.jpg
139,1,139,MALE,45,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000139_1_000139_MALE_45.jpg
139,2,139,MALE,45,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000139_2_000139_MALE_45.jpg
139,4,139,MALE,45,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000139_4_000139_MALE_45.jpg
140,1,140,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000140_1_000140_FEMALE_26.jpg
140,3,140,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000140_3_000140_FEMALE_26.jpg
140,4,140,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000140_4_000140_FEMALE_26.jpg
141,2,141,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000141_2_000141_NONE_21.jpg
142,1,142,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000142_1_000142_MALE_24.jpg
142,4,142,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000142_4_000142_MALE_24.jpg
143,3,143,MALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000143_3_000143_MALE_34.jpg
144,1,144,NONE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000144_1_000144_NONE_26.jpg
144,4,144,NONE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000144_4_000144_NONE_26.jpg
145,1,145,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000145_1_000145_NONE_21.jpg
146,2,146,FEMALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000146_2_000146_FEMALE_35.jpg
146,3,146,FEMALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000146_3_000146_FEMALE_35.jpg
146,4,146,FEMALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000146_4_000146_FEMALE_35.jpg
147,2,147,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000147_2_000147_MALE_31.jpg
147,3,147,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000147_3_000147_MALE_31.jpg
147,4,147,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000147_4_000147_MALE_31.jpg
148,1,148,MALE,39,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000148_1_000148_MALE_39.jpg
148,2,148,MALE,39,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000148_2_000148_MALE_39.jpg
148,3,148,MALE,39,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000148_3_000148_MALE_39.jpg
148,4,148,MALE,39,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000148_4_000148_MALE_39.jpg
149,1,149,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000149_1_000149_NONE_21.jpg
149,2,149,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000149_2_000149_NONE_21.jpg
149,3,149,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000149_3_000149_NONE_21.jpg
149,4,149,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000149_4_000149_NONE_21.jpg
150,1,150,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000150_1_000150_MALE_25.jpg
150,4,150,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000150_4_000150_MALE_25.jpg
151,1,151,MALE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000151_1_000151_MALE_27.jpg
151,2,151,MALE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000151_2_000151_MALE_27.jpg
151,3,151,MALE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000151_3_000151_MALE_27.jpg
151,4,151,MALE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000151_4_000151_MALE_27.jpg
152,3,152,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000152_3_000152_MALE_28.jpg
152,4,152,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000152_4_000152_MALE_28.jpg
153,1,153,MALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000153_1_000153_MALE_35.jpg
153,2,153,MALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000153_2_000153_MALE_35.jpg
153,3,153,MALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000153_3_000153_MALE_35.jpg
154,1,154,MALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000154_1_000154_MALE_34.jpg
154,2,154,MALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000154_2_000154_MALE_34.jpg
154,4,154,MALE,34,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000154_4_000154_MALE_34.jpg
155,1,155,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000155_1_000155_MALE_31.jpg
155,2,155,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000155_2_000155_MALE_31.jpg
155,4,155,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000155_4_000155_MALE_31.jpg
156,2,156,MALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000156_2_000156_MALE_36.jpg
156,3,156,MALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000156_3_000156_MALE_36.jpg
157,1,157,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000157_1_000157_MALE_23.jpg
157,3,157,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000157_3_000157_MALE_23.jpg
157,4,157,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000157_4_000157_MALE_23.jpg
158,4,158,FEMALE,37,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000158_4_000158_FEMALE_37.jpg
159,1,159,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000159_1_000159_MALE_19.jpg
159,2,159,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000159_2_000159_MALE_19.jpg
159,3,159,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000159_3_000159_MALE_19.jpg
159,4,159,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000159_4_000159_MALE_19.jpg
160,1,160,NONE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000160_1_000160_NONE_28.jpg
160,2,160,NONE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000160_2_000160_NONE_28.jpg
160,4,160,NONE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000160_4_000160_NONE_28.jpg
161,4,161,MALE,29,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000161_4_000161_MALE_29.jpg
162,1,162,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000162_1_000162_NONE_18.jpg
162,2,162,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000162_2_000162_NONE_18.jpg
162,4,162,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000162_4_000162_NONE_18.jpg
163,2,163,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000163_2_000163_MALE_19.jpg
163,3,163,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/000163_3_000163_MALE_19.jpg
